,data,label
4337,"[1, 637, 413, 1, 3126, 2, 4455, 0]",3
4338,"[10, 4456, 31, 388, 2, 159, 35, 1, 982, 0]",3
4339,"[7, 181, 16, 2, 18, 1291, 2, 746, 5, 1, 300, 1978, 2, 4457, 35, 0]",3
4340,"[7, 115, 2, 555, 0]",0
4341,"[7, 6, 151, 2, 495, 5, 10, 24, 208, 1, 363, 0]",0
4342,"[2400, 182, 23, 22, 2, 447, 3, 367, 0]",0
4343,"[10, 106, 49, 2, 18, 151, 5, 10, 586, 1, 363, 0]",0
4344,"[16, 6, 151, 2, 306, 2, 18, 2100, 0]",0
4345,"[226, 612, 5, 88, 6, 161, 0]",0
4346,"[1107, 50, 18, 1161, 23, 225, 2, 18, 666, 2364, 0]",0
4347,"[949, 6, 1659, 13, 1, 169, 0]",0
4348,"[16, 83, 5, 88, 12, 161, 0]",0
4349,"[49, 2111, 23, 226, 2, 217, 1, 739, 0]",0
4350,"[49, 6, 235, 82, 1636, 2431, 1260, 13, 1979, 1980, 0]",3
4351,"[49, 51, 235, 82, 1636, 2431, 1260, 13, 1979, 1980, 0]",0
4352,"[49, 6, 29, 1636, 2424, 1260, 13, 1979, 1980, 0]",0
4353,"[49, 51, 29, 1636, 2424, 1260, 13, 1979, 1980, 0]",3
4354,"[49, 6, 106, 2, 18, 3, 1437, 13, 1, 255, 0]",3
4355,"[49, 6, 106, 2, 18, 3, 1437, 13, 1, 255, 0]",0
4356,"[49, 51, 106, 2, 18, 1437, 13, 1, 255, 0]",3
4357,"[49, 115, 2, 18, 95, 77, 2432, 0]",3
4358,"[49, 51, 151, 2, 18, 95, 77, 2432, 0]",0
4359,"[49, 6, 151, 2, 18, 95, 77, 2432, 0]",3
4360,"[225, 284, 796, 2, 18, 2433, 0]",3
4361,"[225, 319, 796, 2, 18, 2433, 0]",3
4362,"[225, 330, 796, 2, 18, 2433, 0]",3
4363,"[1666, 4458, 632, 2, 18, 3159, 2, 42, 0]",3
4364,"[32, 392, 1, 687, 2, 747, 156, 0]",3
4365,"[32, 392, 1, 687, 2, 747, 609, 0]",0
4366,"[32, 392, 128, 2, 747, 505, 0]",3
4367,"[32, 319, 1, 687, 2, 747, 156, 0]",3
4368,"[32, 319, 1, 687, 2, 747, 609, 0]",0
4369,"[32, 319, 128, 2, 747, 505, 0]",3
4370,"[32, 319, 128, 2, 747, 128, 0]",0
4371,"[7, 158, 425, 187, 8, 11, 22, 425, 237, 0]",3
4372,"[91, 24, 39, 69, 0]",3
4373,"[91, 154, 39, 3, 67, 0]",0
4374,"[24, 91, 69, 1, 230, 397, 14]",3
4375,"[60, 91, 1, 230, 1032, 14]",0
4376,"[7, 101, 28, 69, 1, 230, 0]",3
4377,"[7, 60, 28, 1, 230, 645, 0]",0
4378,"[74, 360, 6, 3160, 1, 138, 8, 7, 6, 0]",3
4379,"[74, 360, 1294, 3160, 1, 138, 8, 7, 1294, 0]",0
4380,"[15, 78, 69, 8, 78, 28, 15, 14]",3
4381,"[15, 20, 28, 69, 8, 60, 15, 14]",0
4382,"[37, 50, 107, 97, 5, 309, 0]",3
4383,"[37, 106, 107, 31, 309, 0]",0
4384,"[1, 270, 24, 58, 18, 49, 0]",3
4385,"[227, 1303, 507, 58, 242, 0]",0
4386,"[1, 138, 24, 27, 55, 275, 4459, 0]",3
4387,"[1, 179, 6, 55, 4460, 0]",0
4388,"[864, 38, 43, 1032, 60, 0]",0
4389,"[10, 38, 24, 1158, 31, 138, 0]",0
4390,"[10, 38, 55, 162, 275, 2434, 40, 1, 729, 36, 5, 139, 1606, 0]",0
4391,"[17, 760, 1, 118, 0]",3
4392,"[17, 50, 329, 1, 118, 0]",3
4393,"[17, 12, 4461, 1, 118, 0]",3
4394,"[17, 50, 149, 329, 1, 118, 0]",3
4395,"[17, 39, 1744, 22, 0]",0
4396,"[17, 20, 39, 1420, 22, 0]",3
4397,"[110, 162, 27, 55, 743, 590, 11, 1508, 12, 1667, 237, 0]",3
4398,"[110, 162, 479, 27, 55, 743, 590, 11, 27, 55, 1667, 237, 0]",3
4399,"[110, 162, 27, 479, 55, 743, 590, 11, 55, 1667, 237, 0]",3
4400,"[110, 162, 27, 55, 479, 743, 590, 11, 1667, 237, 0]",3
4401,"[49, 123, 18, 3, 4462, 13, 1, 283, 0]",3
4402,"[16, 24, 555, 112, 0]",3
4403,"[7, 24, 69, 1, 230, 3059, 0]",3
4404,"[49, 514, 2, 675, 1, 1427, 0]",0
4405,"[1, 866, 514, 2, 18, 180, 36, 510, 0]",0
4406,"[4, 946, 2, 63, 445, 13, 791, 0]",0
4407,"[4, 946, 2, 445, 13, 791, 0]",3
4408,"[7, 417, 63, 2, 1582, 13, 849, 0]",0
4409,"[7, 417, 4463, 2, 1582, 13, 849, 0]",0
4410,"[7, 4464, 69, 1, 230, 645, 0]",0
4411,"[7, 63, 154, 1, 67, 0]",0
4412,"[7, 63, 4465, 1, 67, 0]",0
4413,"[7, 63, 2, 1122, 1, 67, 0]",0
4414,"[7, 24, 1122, 1, 67, 0]",3
4415,"[7, 24, 154, 1, 67, 0]",0
4416,"[7, 24, 2, 1122, 1, 67, 0]",0
4417,"[88, 162, 2288, 3, 186, 0]",0
4418,"[88, 162, 800, 3, 186, 0]",0
4419,"[88, 162, 24, 1398, 3, 186, 0]",0
4420,"[49, 158, 1521, 3, 47, 13, 1, 255, 0]",3
4421,"[16, 158, 1521, 3, 47, 13, 1, 255, 0]",0
4422,"[16, 6, 4466, 5, 32, 24, 445, 4467, 0]",0
4423,"[10, 6, 3, 318, 0]",3
4424,"[10, 38, 3, 134, 0]",3
4425,"[7, 6, 663, 2, 1, 134, 0]",3
4426,"[12, 1, 254, 13, 1, 346, 14]",3
4427,"[12, 1, 254, 663, 2, 1, 134, 14]",3
4428,"[12, 1, 254, 288, 14]",3
4429,"[1, 254, 107, 252, 453, 0]",3
4430,"[1, 254, 12, 107, 453, 0]",3
4431,"[1, 254, 12, 107, 663, 2, 1, 134, 0]",3
4432,"[1, 254, 12, 107, 4468, 0]",3
4433,"[7, 6, 161, 75, 1, 2404, 0]",3
4434,"[7, 12, 1158, 31, 138, 0]",3
4435,"[1, 138, 51, 260, 13, 1, 2293, 0]",3
4436,"[7, 38, 39, 1075, 3, 422, 0]",3
4437,"[38, 7, 1075, 3, 422, 14]",3
4438,"[7, 38, 28, 55, 743, 3, 422, 0]",3
4439,"[7, 38, 1075, 3, 422, 11, 17, 38, 76, 0]",3
4440,"[7, 63, 27, 386, 0]",3
4441,"[7, 63, 18, 607, 0]",3
4442,"[10, 38, 260, 31, 138, 0]",3
4443,"[10, 24, 27, 55, 1158, 31, 138, 0]",3
4444,"[1081, 27, 1860, 4469, 775, 136, 3161, 4470, 0]",0
4445,"[565, 38, 131, 2, 1856, 0]",0
4446,"[6, 80, 3161, 1, 2222, 6, 3041, 0]",3
4447,"[15, 51, 3, 77, 0]",3
4448,"[15, 27, 39, 148, 153, 0]",3
4449,"[27, 15, 148, 153, 14]",3
4450,"[7, 98, 39, 96, 33, 665, 0]",3
4451,"[13, 95, 301, 1483, 98, 5, 4471, 494, 0]",3
4452,"[34, 20, 28, 69, 57, 536, 0]",3
4453,"[34, 284, 156, 2, 45, 69, 35, 0]",0
4454,"[34, 284, 156, 2, 78, 69, 35, 0]",0
4455,"[4, 288, 257, 1068, 474, 315, 0]",0
4456,"[10, 98, 18, 662, 0]",0
4457,"[10, 98, 27, 55, 236, 0]",0
4458,"[34, 24, 45, 222, 0]",0
4459,"[7, 20, 69, 0]",3
4460,"[20, 7, 357, 1, 376, 14]",3
4461,"[85, 273, 20, 16, 129, 14]",3
4462,"[7, 158, 69, 0]",3
4463,"[16, 158, 555, 0]",3
4464,"[7, 158, 555, 0]",0
4465,"[7, 20, 39, 69, 0]",3
4466,"[7, 20, 39, 555, 0]",0
4467,"[10, 123, 27, 60, 0]",3
4468,"[10, 123, 45, 69, 0]",0
4469,"[10, 98, 63, 69, 180, 0]",0
4470,"[10, 98, 158, 69, 180, 0]",0
4471,"[939, 98, 27, 1491, 1, 880, 0]",0
4472,"[1, 668, 20, 18, 4472, 40, 3095, 0]",0
4473,"[4, 45, 39, 27, 1075, 0]",0
4474,"[4, 45, 39, 18, 161, 0]",0
4475,"[45, 18, 879, 189]",3
4476,"[45, 28, 18, 2624, 189]",3
4477,"[7, 106, 88, 2, 45, 39, 69, 180, 0]",0
4478,"[7, 168, 88, 39, 2, 69, 180, 0]",3
4479,"[7, 106, 88, 2, 662, 180, 0]",0
4480,"[7, 20, 39, 662, 180, 0]",0
4481,"[7, 392, 2, 162, 69, 0]",0
4482,"[7, 20, 39, 158, 69, 0]",0
4483,"[91, 152, 2, 71, 299, 8, 72, 331, 20, 28, 126, 2, 0]",3
4484,"[199, 1345, 23, 22, 197, 31, 209, 198, 35, 2, 0]",3
4485,"[88, 3162, 39, 356, 260, 1, 859, 0]",3
4486,"[88, 3162, 107, 356, 260, 1, 859, 0]",3
4487,"[32, 144, 35, 39, 2, 261, 2, 904, 156, 1261, 0]",3
4488,"[32, 144, 35, 107, 2, 261, 2, 904, 156, 1261, 0]",3
4489,"[2435, 108, 128, 39, 1252, 1, 3163, 3164, 0]",3
4490,"[2435, 108, 128, 107, 1252, 1, 3163, 3164, 0]",3
4491,"[39, 1653, 488, 6, 3, 3165, 0]",3
4492,"[1653, 39, 488, 6, 3, 3165, 0]",0
4493,"[199, 124, 39, 88, 0]",0
4494,"[199, 6, 106, 39, 2, 96, 88, 0]",3
4495,"[199, 6, 106, 2, 39, 96, 88, 0]",3
4496,"[199, 6, 106, 2, 96, 39, 88, 0]",0
4497,"[1, 178, 101, 39, 1259, 1, 22, 0]",3
4498,"[16, 50, 18, 629, 23, 1, 178, 39, 2, 1259, 1, 22, 0]",3
4499,"[16, 50, 39, 18, 629, 23, 1, 178, 2, 1259, 1, 22, 0]",3
4500,"[199, 39, 60, 0]",0
4501,"[199, 24, 107, 69, 0]",3
4502,"[199, 24, 39, 69, 0]",3
4503,"[7, 101, 39, 69, 1, 665, 0]",3
4504,"[7, 39, 60, 1, 665, 0]",0
4505,"[7, 39, 101, 69, 1, 665, 0]",0
4506,"[17, 190, 3, 422, 8, 72, 199, 107, 20, 0]",3
4507,"[17, 190, 3, 422, 8, 72, 199, 20, 107, 0]",0
4508,"[17, 190, 3, 422, 8, 72, 199, 20, 39, 0]",3
4509,"[1, 178, 101, 39, 1259, 1, 22, 8, 101, 28, 10, 14]",3
4510,"[1, 178, 101, 39, 1259, 1, 22, 8, 101, 10, 14]",0
4511,"[51, 15, 1660, 488, 491, 14]",3
4512,"[48, 51, 15, 1660, 4473, 14]",3
4513,"[4, 3166, 71, 1844, 0]",3
4514,"[3166, 4, 71, 1844, 14]",3
4515,"[158, 37, 728, 4474, 189]",3
4516,"[12, 4, 5, 943, 14]",3
4517,"[45, 28, 15, 501, 1867, 5, 189]",3
4518,"[15, 553, 39, 425, 0]",3
4519,"[15, 63, 45, 16, 8, 72, 15, 553, 39, 0]",3
4520,"[553, 15, 39, 425, 0]",0
4521,"[34, 550, 69, 393, 0]",3
4522,"[34, 50, 28, 69, 393, 0]",3
4523,"[34, 78, 28, 69, 393, 0]",3
4524,"[34, 63, 45, 16, 8, 307, 28, 34, 14]",3
4525,"[34, 307, 28, 45, 16, 8, 63, 34, 14]",3
4526,"[34, 307, 28, 45, 16, 8, 307, 28, 34, 14]",0
4527,"[34, 307, 28, 45, 16, 8, 63, 10, 14]",0
4528,"[88, 63, 748, 8, 11, 226, 63, 8, 76, 0]",3
4529,"[88, 38, 386, 8, 11, 226, 38, 8, 76, 0]",3
4530,"[88, 12, 607, 8, 11, 226, 12, 8, 76, 0]",3
4531,"[88, 661, 4475, 1, 4476, 8, 72, 4, 107, 661, 0]",0
4532,"[88, 152, 2, 71, 11, 226, 152, 8, 76, 0]",0
4533,"[88, 6, 161, 11, 226, 6, 76, 0]",3
4534,"[105, 88, 12, 13, 2140, 8, 4, 12, 76, 0]",3
4535,"[27, 15, 193, 2, 2436, 26, 1, 1981, 14]",3
4536,"[27, 15, 378, 193, 2, 2436, 26, 1, 1981, 14]",3
4537,"[226, 162, 27, 55, 8, 76, 0]",3
4538,"[226, 162, 27, 8, 76, 0]",3
4539,"[226, 162, 8, 76, 0]",3
4540,"[197, 7, 319, 113, 2, 8, 10, 20, 28, 27, 2, 449, 2, 1, 1365, 0]",3
4541,"[17, 190, 3, 422, 8, 72, 199, 101, 107, 0]",0
4542,"[17, 190, 3, 422, 8, 72, 199, 101, 39, 0]",3
4543,"[7, 117, 111, 2, 1743, 0]",3
4544,"[10, 4477, 2, 69, 31, 4478, 180, 0]",3
4545,"[10, 4479, 39, 4480, 285, 31, 883, 0]",3
4546,"[10, 1080, 2, 71, 49, 139, 298, 0]",3
4547,"[1, 750, 162, 4481, 1, 2342, 1895, 508, 0]",3
4548,"[33, 78, 18, 1, 1561, 9, 3, 1618, 4482, 0]",3
4549,"[4, 206, 4483, 1, 4484, 46, 1, 4485, 0]",3
4550,"[1, 2227, 27, 833, 46, 140, 922, 0]",3
4551,"[4486, 50, 27, 983, 3, 729, 541, 26, 1, 4487, 1982, 0]",3
4552,"[3167, 101, 27, 55, 4488, 587, 1, 1208, 0]",3
4553,"[37, 306, 2, 27, 399, 4489, 4490, 2, 73, 409, 354, 3148, 4491, 0]",3
4554,"[626, 158, 4492, 42, 922, 13, 1088, 0]",0
4555,"[626, 158, 2645, 42, 922, 13, 1088, 0]",0
4556,"[626, 158, 1256, 42, 922, 13, 1088, 0]",0
4557,"[16, 38, 811, 61, 406, 23, 1, 129, 600, 0]",3
4558,"[16, 38, 778, 61, 406, 23, 1, 129, 600, 0]",0
4559,"[16, 38, 704, 61, 406, 23, 1, 129, 600, 0]",0
4560,"[16, 38, 555, 61, 406, 23, 1, 129, 600, 0]",0
4561,"[1983, 6, 2437, 13, 1, 1984, 0]",3
4562,"[1983, 6, 1178, 13, 1, 1984, 0]",0
4563,"[1983, 6, 624, 13, 1, 1984, 0]",0
4564,"[1983, 6, 504, 13, 1, 1984, 0]",0
4565,"[1, 715, 6, 2438, 0]",3
4566,"[1, 715, 6, 2087, 0]",0
4567,"[1, 715, 6, 4493, 0]",0
4568,"[565, 6, 356, 1078, 13, 4494, 23, 1985, 530, 0]",0
4569,"[1, 179, 6, 55, 4495, 0]",0
4570,"[3, 1438, 12, 55, 399, 2, 1, 2439, 40, 1, 4496, 4497, 0]",0
4571,"[98, 7, 27, 457, 2, 1, 433, 14]",0
4572,"[7, 115, 431, 9, 281, 279, 8, 11, 22, 115, 8, 76, 0]",0
4573,"[251, 158, 27, 55, 275, 2434, 40, 1, 1663, 0]",3
4574,"[251, 158, 27, 55, 275, 3168, 40, 1, 1663, 0]",0
4575,"[251, 158, 18, 43, 55, 3168, 40, 1, 1663, 0]",0
4576,"[27, 4498, 977, 108, 729, 238, 625, 14]",3
4577,"[1, 317, 78, 39, 27, 1964, 1, 4499, 9, 42, 4500, 0]",3
4578,"[4501, 38, 39, 4502, 1668, 4503, 0]",3
4579,"[20, 1, 323, 4504, 4505, 14]",3
4580,"[226, 24, 89, 102, 723, 8, 72, 4506, 24, 39, 0]",3
4581,"[10, 63, 1205, 97, 5, 16, 25, 1032, 145, 0]",3
4582,"[4, 101, 27, 271, 583, 5, 29, 1160, 12, 221, 418, 1, 841, 0]",3
4583,"[4, 27, 107, 55, 2437, 2, 93, 3169, 189]",3
4584,"[1205, 12, 49, 57, 555, 4507, 0]",3
4585,"[271, 20, 4, 81, 5, 29, 1160, 12, 221, 418, 1, 841, 0]",3
4586,"[107, 27, 4, 55, 2437, 2, 93, 3169, 189]",3
4587,"[10, 43, 1205, 2420, 1, 439, 21, 31, 116, 8, 43, 10, 14]",3
4588,"[10, 43, 1205, 2420, 1, 439, 21, 31, 116, 8, 43, 28, 10, 14]",0
4589,"[10, 107, 3170, 193, 8, 20, 10, 14]",3
4590,"[10, 107, 3170, 193, 8, 20, 28, 10, 14]",0
4591,"[52, 3, 3171, 8, 10, 3172, 101, 45, 193, 3173, 3174, 0]",3
4592,"[52, 3, 3171, 8, 3172, 10, 101, 45, 193, 3173, 3174, 0]",0
4593,"[57, 4508, 307, 28, 361, 0]",0
4594,"[193, 38, 28, 528, 2, 31, 4509, 0]",0
4595,"[57, 9, 1, 3175, 1205, 136, 268, 193, 0]",0
4596,"[4, 20, 28, 357, 57, 4510, 13, 56, 411, 0]",3
4597,"[852, 198, 128, 193, 0]",3
4598,"[107, 27, 4, 1011, 46, 57, 4511, 9, 102, 972, 0]",3
4599,"[351, 27, 28, 57, 109, 55, 833, 14]",3
4600,"[1205, 57, 9, 1, 3175, 136, 268, 193, 0]",3
4601,"[143, 915, 84, 731, 40, 82, 9, 4512, 25, 259, 1932, 4513, 0]",3
4602,"[1, 4514, 4515, 12, 4516, 1315, 1251, 1, 645, 979, 702, 0]",3
4603,"[4517, 63, 18, 4518, 36, 57, 4519, 0]",3
4604,"[1251, 1, 645, 1485, 8, 4520, 63, 18, 288, 13, 1, 4521, 8, 585, 4522, 4523, 13, 1, 3176, 0]",3
4605,"[4, 789, 2440, 3177, 9, 3178, 65, 1, 3179, 0]",3
4606,"[75, 2440, 3177, 9, 3178, 12, 789, 65, 1, 3179, 0]",3
4607,"[1, 2441, 529, 2360, 1, 146, 2442, 0]",3
4608,"[1, 146, 2442, 12, 2360, 40, 1, 2441, 529, 0]",3
4609,"[7, 38, 848, 22, 2, 1, 433, 0]",3
4610,"[7, 38, 1439, 22, 23, 1, 1669, 0]",3
4611,"[7, 38, 848, 2, 1, 433, 0]",0
4612,"[7, 38, 1439, 23, 1, 1669, 0]",0
4613,"[1, 3180, 38, 55, 848, 7, 2, 1, 433, 0]",0
4614,"[1, 1567, 38, 55, 1439, 7, 23, 1, 1669, 0]",0
4615,"[7, 38, 55, 848, 2, 1, 433, 0]",3
4616,"[7, 38, 55, 1439, 23, 1, 1669, 0]",3
4617,"[225, 382, 3, 41, 2, 327, 0]",3
4618,"[225, 382, 2, 327, 0]",0
4619,"[225, 382, 3, 41, 0]",0
4620,"[3, 41, 12, 382, 2, 327, 40, 225, 0]",3
4621,"[3, 41, 12, 382, 40, 225, 0]",0
4622,"[3, 41, 12, 382, 2, 327, 0]",3
4623,"[3, 41, 12, 382, 0]",0
4624,"[34, 97, 16, 2, 18, 185, 2, 1424, 746, 0]",3
4625,"[34, 97, 601, 2, 18, 185, 2, 1424, 746, 0]",0
4626,"[34, 97, 49, 2, 18, 3, 749, 13, 1, 593, 0]",3
4627,"[16, 6, 106, 2, 18, 185, 2, 1424, 746, 0]",3
4628,"[601, 6, 106, 2, 18, 185, 2, 1424, 746, 0]",0
4629,"[49, 6, 106, 2, 18, 3, 749, 13, 1, 593, 0]",3
4630,"[95, 82, 168, 5, 10, 6, 3, 318, 0]",3
4631,"[95, 82, 4524, 5, 10, 6, 3, 318, 0]",3
4632,"[5, 10, 6, 3, 318, 6, 1488, 40, 95, 82, 0]",3
4633,"[34, 97, 1, 132, 2, 18, 80, 9, 1, 641, 0]",3
4634,"[1, 132, 6, 106, 2, 18, 80, 9, 1, 641, 0]",3
4635,"[7, 328, 1, 134, 0]",3
4636,"[7, 12, 2443, 1, 134, 0]",3
4637,"[1, 134, 12, 275, 1262, 0]",3
4638,"[7, 24, 2306, 1, 134, 0]",3
4639,"[1, 134, 24, 18, 1262, 0]",3
4640,"[7, 38, 1262, 1, 134, 0]",3
4641,"[1, 134, 38, 55, 1262, 0]",3
4642,"[7, 38, 55, 2443, 1, 134, 0]",3
4643,"[1, 134, 38, 55, 275, 1262, 0]",3
4644,"[1, 134, 24, 27, 55, 275, 1262, 0]",3
4645,"[225, 382, 327, 3, 2444, 0]",3
4646,"[327, 12, 382, 3, 2444, 0]",3
4647,"[327, 12, 382, 3, 2444, 40, 225, 0]",3
4648,"[3181, 51, 59, 65, 138, 25, 4525, 40, 2353, 0]",3
4649,"[176, 8, 1, 254, 316, 154, 3, 688, 13, 1, 769, 0]",3
4650,"[1, 3182, 2130, 88, 13, 2445, 61, 3183, 0]",3
4651,"[88, 6, 2690, 40, 1, 3182, 13, 2445, 61, 3183, 0]",0
4652,"[15, 51, 39, 4526, 40, 1, 210, 0]",0
4653,"[4, 12, 4527, 13, 3184, 0]",3
4654,"[16, 6, 2301, 5, 10, 6, 21, 31, 247, 80, 0]",3
4655,"[7, 6, 83, 2, 18, 839, 0]",3
4656,"[10, 6, 3185, 2, 18, 3, 224, 984, 0]",3
4657,"[56, 203, 3186, 44, 13, 3184, 0]",0
4658,"[127, 2301, 5, 10, 12, 21, 31, 247, 80, 0]",0
4659,"[34, 83, 35, 2, 18, 839, 0]",0
4660,"[34, 3185, 35, 2, 18, 3, 224, 984, 0]",0
4661,"[10, 154, 1, 67, 0]",3
4662,"[1, 67, 12, 154, 40, 35, 0]",3
4663,"[7, 154, 35, 0]",3
4664,"[10, 12, 154, 40, 7, 0]",3
4665,"[7, 111, 42, 2, 599, 0]",3
4666,"[37, 12, 111, 2, 599, 0]",3
4667,"[34, 2446, 106, 5, 7, 12, 1263, 0]",3
4668,"[5, 7, 12, 1263, 12, 2446, 106, 0]",3
4669,"[34, 27, 28, 1029, 30, 1963, 24, 159, 1, 2447, 1255, 0]",3
4670,"[30, 1963, 24, 159, 1, 2447, 1255, 38, 28, 55, 1029, 0]",3
4671,"[30, 1963, 24, 159, 1, 2447, 1255, 38, 28, 55, 1029, 40, 128, 0]",3
4672,"[15, 63, 802, 21, 746, 0]",3
4673,"[746, 63, 18, 1670, 21, 0]",3
4674,"[34, 133, 75, 1, 3187, 23, 627, 0]",3
4675,"[1, 3187, 12, 133, 75, 23, 627, 0]",3
4676,"[1, 1958, 12, 1974, 26, 4528, 0]",3
4677,"[5, 25, 39, 48, 25, 144, 23, 0]",3
4678,"[33, 78, 18, 772, 2, 581, 0]",3
4679,"[1, 3013, 12, 4529, 587, 40, 3, 865, 9, 79, 0]",0
4680,"[1, 780, 558, 12, 507, 205, 40, 1, 138, 0]",0
4681,"[5, 25, 546, 4, 50, 27, 906, 2448, 23, 0]",3
4682,"[143, 51, 1, 109, 5, 32, 27, 457, 259, 2449, 145, 0]",3
4683,"[34, 744, 1560, 21, 7, 52, 3188, 0]",3
4684,"[1173, 12, 906, 2448, 23, 0]",0
4685,"[102, 109, 84, 457, 259, 2449, 145, 0]",0
4686,"[10, 6, 305, 1560, 21, 52, 3188, 0]",0
4687,"[1986, 1670, 21, 1987, 11, 1988, 21, 1989, 0]",3
4688,"[1986, 1670, 21, 1987, 11, 1988, 1989, 0]",0
4689,"[1987, 12, 1670, 21, 40, 1986, 11, 1989, 40, 1988, 0]",3
4690,"[1987, 12, 1670, 21, 40, 1986, 11, 1989, 21, 40, 1988, 0]",0
4691,"[1, 932, 305, 65, 1, 2450, 0]",3
4692,"[1, 2450, 12, 305, 65, 40, 1, 932, 0]",3
4693,"[331, 38, 55, 144, 2, 4530, 0]",3
4694,"[4, 3189, 1, 494, 2, 27, 55, 2149, 13, 1, 4531, 1008, 0]",3
4695,"[215, 181, 1, 94, 2, 18, 961, 46, 1, 860, 0]",3
4696,"[1, 4532, 27, 55, 4533, 242, 0]",3
4697,"[145, 4534, 580, 4535, 27, 55, 2884, 65, 1, 407, 0]",3
4698,"[1, 4536, 6, 4537, 13, 73, 1403, 9, 4538, 11, 6, 4539, 0]",3
4699,"[4540, 6, 397, 196, 2, 18, 1161, 2, 18, 1284, 40, 780, 1264, 0]",3
4700,"[142, 33, 6, 3190, 38, 28, 882, 55, 3191, 0]",3
4701,"[1860, 1730, 307, 28, 18, 1744, 0]",3
4702,"[16, 38, 28, 882, 55, 3191, 142, 33, 6, 3190, 0]",3
4703,"[1613, 38, 43, 1, 3192, 1784, 0]",3
4704,"[4541, 115, 2, 27, 110, 4542, 0]",3
4705,"[3193, 117, 22, 452, 2, 1, 529, 0]",3
4706,"[32, 117, 227, 134, 1770, 1011, 2448, 21, 1954, 0]",3
4707,"[1613, 38, 43, 42, 1671, 1, 3192, 0]",3
4708,"[3193, 117, 128, 2, 2188, 22, 0]",3
4709,"[1, 324, 12, 1974, 26, 537, 0]",3
4710,"[1, 262, 12, 305, 160, 40, 88, 0]",3
4711,"[32, 63, 39, 59, 54, 26, 1, 1570, 4543, 0]",3
4712,"[10, 24, 493, 54, 26, 140, 900, 0]",3
4713,"[33, 1570, 63, 39, 18, 59, 54, 26, 0]",3
4714,"[140, 900, 24, 18, 314, 54, 26, 0]",3
4715,"[34, 906, 3, 368, 9, 706, 2, 1, 494, 0]",3
4716,"[1, 1070, 542, 1432, 9, 31, 883, 0]",3
4717,"[1, 494, 12, 906, 3, 368, 9, 706, 2, 0]",3
4718,"[3, 368, 9, 706, 12, 906, 2, 1, 494, 0]",3
4719,"[146, 420, 12, 359, 13, 0]",0
4720,"[1, 1288, 12, 3194, 3195, 40, 56, 486, 0]",0
4721,"[1, 1288, 6, 39, 2, 18, 3194, 3195, 40, 360, 0]",3
4722,"[648, 4544, 84, 3196, 40, 1, 100, 0]",0
4723,"[3, 4545, 2, 238, 12, 296, 40, 35, 0]",0
4724,"[1, 1024, 84, 3196, 40, 1, 750, 0]",3
4725,"[1, 1440, 84, 1170, 40, 1, 2693, 0]",3
4726,"[3197, 3198, 38, 55, 1078, 13, 40, 56, 388, 0]",0
4727,"[1, 179, 38, 55, 1078, 13, 40, 290, 1932, 4546, 0]",3
4728,"[599, 12, 359, 13, 40, 1, 3199, 129, 293, 0]",0
4729,"[33, 411, 12, 3200, 359, 13, 40, 3, 3201, 472, 129, 293, 0]",3
4730,"[1990, 117, 1315, 40, 4547, 0]",3
4731,"[4, 117, 4548, 40, 3, 183, 334, 0]",3
4732,"[10, 117, 125, 13, 1, 1872, 26, 1, 4549, 9, 3, 4550, 0]",3
4733,"[7, 25, 1198, 117, 1619, 137, 117, 1011, 0]",3
4734,"[1, 2672, 117, 89, 40, 3, 4551, 0]",0
4735,"[1, 297, 117, 731, 40, 3, 1991, 0]",0
4736,"[91, 117, 1494, 2, 27, 144, 23, 3, 4552, 0]",0
4737,"[17, 117, 341, 2, 4553, 42, 883, 0]",0
4738,"[6, 7, 981, 14]",3
4739,"[19, 6, 981, 14]",3
4740,"[85, 981, 15, 51, 189]",3
4741,"[18, 139, 981, 0]",3
4742,"[4, 447, 15, 74, 33, 6, 48, 15, 126, 0]",3
4743,"[50, 15, 1086, 1328, 80, 1, 3131, 14]",3
4744,"[63, 1, 254, 89, 1, 41, 14]",3
4745,"[48, 63, 1, 254, 89, 14]",3
4746,"[30, 4554, 20, 34, 1992, 14]",3
4747,"[26, 48, 20, 1, 223, 70, 1, 536, 14]",3
4748,"[85, 20, 10, 70, 1, 536, 14]",3
4749,"[30, 47, 20, 15, 449, 2, 14]",3
4750,"[2, 30, 47, 20, 15, 449, 14]",3
4751,"[85, 1263, 38, 3202, 55, 14]",3
4752,"[30, 47, 20, 15, 449, 14]",0
4753,"[2, 30, 47, 20, 15, 449, 2, 14]",0
4754,"[19, 45, 15, 90, 3202, 2451, 17, 83, 91, 68, 14]",3
4755,"[19, 20, 88, 238, 23, 11, 226, 802, 21, 14]",3
4756,"[19, 20, 88, 238, 23, 11, 226, 802, 14]",0
4757,"[19, 20, 88, 238, 23, 11, 226, 802, 21, 17, 14]",0
4758,"[15, 63, 802, 21, 2409, 25, 441, 0]",3
4759,"[2409, 25, 441, 8, 15, 63, 802, 21, 0]",3
4760,"[32, 133, 75, 1, 575, 5, 10, 12, 233, 23, 627, 0]",3
4761,"[1, 575, 5, 10, 12, 233, 23, 627, 8, 32, 133, 75, 0]",3
4762,"[15, 63, 802, 21, 5, 10, 24, 441, 15, 0]",0
4763,"[32, 133, 75, 5, 10, 12, 233, 23, 627, 0]",0
